data,campanha,sub_id,categoria,status,orcamento_dia,gasto_sem_imposto,gasto_com_imposto,comissao_bruta,comissao_liquida,pedidos,diretos,cliques,impressoes,cpc,com_instagram,com_whatsapp,com_outros
2026-07-18,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,13.94,15.87,2.86,2.69,1,0,100,2373,0.14,2.43,0.23,0.2
2026-07-19,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,49.5,56.35,135.13,127.02,85,25,707,21529,0.07,114.7,13.65,6.78
2026-07-19,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,29.67,33.77,64.81,60.92,24,7,185,5327,0.16,55.21,6.22,3.38
2026-07-19,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,38.44,43.76,96.3,90.52,42,14,275,8189,0.14,80.43,10.5,5.37
2026-07-19,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,36.31,41.33,26.73,25.13,11,3,242,5648,0.15,22.18,3.07,1.48
2026-07-19,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,49.41,56.24,135.13,127.02,73,25,618,13785,0.08,115.42,12.92,6.79
2026-07-19,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,62.81,71.5,171.6,161.3,69,21,698,19580,0.09,142.76,19.49,9.35
2026-07-19,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,16.5,18.78,6.49,6.1,3,1,127,2930,0.13,5.55,0.56,0.38
2026-07-20,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,43.62,49.65,90.16,84.75,47,15,485,11135,0.09,77.29,9.63,3.24
2026-07-20,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,29.75,33.86,47.71,44.85,17,5,198,4837,0.15,39.67,5.42,2.62
2026-07-20,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,40.8,46.44,63.14,59.35,26,7,453,12688,0.09,53.57,7.03,2.54
2026-07-20,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,30.59,34.82,26.14,24.57,10,3,382,10217,0.08,22.61,2.61,0.92
2026-07-20,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,46.36,52.77,90.65,85.21,48,15,580,13582,0.08,75.67,9.75,5.23
2026-07-20,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,53.78,61.22,132.4,124.46,59,16,598,14806,0.09,112.03,13.74,6.63
2026-07-21,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,44.93,51.14,73.28,68.88,39,11,499,15970,0.09,63.52,6.11,3.65
2026-07-21,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,26.34,29.98,32.55,30.6,12,4,203,6071,0.13,28.45,2.59,1.51
2026-07-21,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,38.28,43.57,83.51,78.5,32,11,425,10425,0.09,72.15,7.63,3.73
2026-07-21,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,32.6,37.11,65.83,61.88,28,9,408,10284,0.08,54.51,6.38,4.94
2026-07-21,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,46.54,52.98,76.3,71.72,44,14,582,19147,0.08,64.7,8.83,2.77
2026-07-21,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,57.05,64.94,168.84,158.71,85,24,713,23046,0.08,147.89,14.8,6.15
